season,week,celebrity_name,ballroom_partner,celebrity_industry,age,results,placement,elim_week,J_total,active,J_sum_week,J_pct,eliminated,contestant_id,total_judge_score,judge_percent,exit_week
10,2,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,15.0,True,220.0,0.0681818181818181,False,10_Kate Gosselin,15.0,0.0681818181818181,5.0
10,3,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,15.0,True,203.0,0.0738916256157635,False,10_Kate Gosselin,15.0,0.0738916256157635,5.0
10,4,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,16.0,True,185.5,0.0862533692722372,False,10_Kate Gosselin,16.0,0.0862533692722372,5.0
10,5,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,15.0,True,173.0,0.0867052023121387,True,10_Kate Gosselin,15.0,0.0867052023121387,5.0
10,6,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,0.0,False,208.9993,0.0,False,10_Kate Gosselin,0.0,0.0,5.0
10,7,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,0.0,False,155.5,0.0,False,10_Kate Gosselin,0.0,0.0,5.0
10,8,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,0.0,False,126.5,0.0,False,10_Kate Gosselin,0.0,0.0,5.0
10,9,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,0.0,False,113.0,0.0,False,10_Kate Gosselin,0.0,0.0,5.0
10,10,Kate Gosselin,Tony Dovolani,TV Personality,35,Eliminated Week 5,8,5.0,0.0,False,82.6662,0.0,False,10_Kate Gosselin,0.0,0.0,5.0
10,1,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,20.0,True,209.0,0.0956937799043062,False,10_Jake Pavelka,20.0,0.0956937799043062,6.0
10,2,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,20.0,True,220.0,0.0909090909090909,False,10_Jake Pavelka,20.0,0.0909090909090909,6.0
10,3,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,21.0,True,203.0,0.1034482758620689,False,10_Jake Pavelka,21.0,0.1034482758620689,6.0
10,4,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,19.0,True,185.5,0.1024258760107816,False,10_Jake Pavelka,19.0,0.1024258760107816,6.0
10,5,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,23.0,True,173.0,0.1329479768786127,False,10_Jake Pavelka,23.0,0.1329479768786127,6.0
10,6,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,24.999899999999997,True,208.9993,0.1196171470430762,True,10_Jake Pavelka,24.999899999999997,0.1196171470430762,6.0
10,7,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,0.0,False,155.5,0.0,False,10_Jake Pavelka,0.0,0.0,6.0
10,8,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,0.0,False,126.5,0.0,False,10_Jake Pavelka,0.0,0.0,6.0
10,9,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,0.0,False,113.0,0.0,False,10_Jake Pavelka,0.0,0.0,6.0
10,10,Jake Pavelka,Chelsie Hightower,TV Personality,32,Eliminated Week 6,7,6.0,0.0,False,82.6662,0.0,False,10_Jake Pavelka,0.0,0.0,6.0
11,1,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,15.0,True,227.0,0.066079295154185,True,11_David Hasselhoff,15.0,0.066079295154185,1.0
11,2,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,221.0,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,3,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,221.0,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,4,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,179.0,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,5,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,182.0,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,6,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,206.9993,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,7,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,208.5,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,8,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,132.5,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,9,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,114.0,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,10,David Hasselhoff,Kym Johnson,Actor/Actress,58,Eliminated Week 1,12,1.0,0.0,False,82.9998,0.0,False,11_David Hasselhoff,0.0,0.0,1.0
11,1,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,18.0,True,227.0,0.079295154185022,False,11_Florence Henderson,18.0,0.079295154185022,5.0
11,2,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,19.0,True,221.0,0.085972850678733,False,11_Florence Henderson,19.0,0.085972850678733,5.0
11,3,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,20.0,True,221.0,0.090497737556561,False,11_Florence Henderson,20.0,0.090497737556561,5.0
11,4,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,17.5,True,179.0,0.0977653631284916,False,11_Florence Henderson,17.5,0.0977653631284916,5.0
11,5,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,21.0,True,182.0,0.1153846153846153,True,11_Florence Henderson,21.0,0.1153846153846153,5.0
11,6,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,0.0,False,206.9993,0.0,False,11_Florence Henderson,0.0,0.0,5.0
11,7,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,0.0,False,208.5,0.0,False,11_Florence Henderson,0.0,0.0,5.0
11,8,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,0.0,False,132.5,0.0,False,11_Florence Henderson,0.0,0.0,5.0
11,9,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,0.0,False,114.0,0.0,False,11_Florence Henderson,0.0,0.0,5.0
11,10,Florence Henderson,Corky Ballas,Actor/Actress,76,Eliminated Week 5,8,5.0,0.0,False,82.9998,0.0,False,11_Florence Henderson,0.0,0.0,5.0
11,1,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,23.0,True,227.0,0.1013215859030837,False,11_Kyle Massey,23.0,0.1013215859030837,
11,2,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,22.0,True,221.0,0.0995475113122171,False,11_Kyle Massey,22.0,0.0995475113122171,
11,3,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,23.0,True,221.0,0.1040723981900452,False,11_Kyle Massey,23.0,0.1040723981900452,
11,4,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,20.0,True,179.0,0.1117318435754189,False,11_Kyle Massey,20.0,0.1117318435754189,
11,5,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,20.0,True,182.0,0.1098901098901098,False,11_Kyle Massey,20.0,0.1098901098901098,
11,6,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,29.999899999999997,True,206.9993,0.1449275432332379,False,11_Kyle Massey,29.999899999999997,0.1449275432332379,
11,7,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,33.5,True,208.5,0.1606714628297362,False,11_Kyle Massey,33.5,0.1606714628297362,
11,8,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,28.0,True,132.5,0.2113207547169811,False,11_Kyle Massey,28.0,0.2113207547169811,
11,9,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,29.0,True,114.0,0.2543859649122807,False,11_Kyle Massey,29.0,0.2543859649122807,
11,10,Kyle Massey,Lacey Schwimmer,Actor/Actress,19,2nd Place,2,,27.3332,True,82.9998,0.3293164561842318,False,11_Kyle Massey,27.3332,0.3293164561842318,
11,1,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,24.0,True,227.0,0.105726872246696,False,11_Jennifer Grey,24.0,0.105726872246696,
11,2,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,24.0,True,221.0,0.1085972850678733,False,11_Jennifer Grey,24.0,0.1085972850678733,
11,3,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,24.0,True,221.0,0.1085972850678733,False,11_Jennifer Grey,24.0,0.1085972850678733,
11,4,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,28.0,True,179.0,0.1564245810055866,False,11_Jennifer Grey,28.0,0.1564245810055866,
11,5,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,25.0,True,182.0,0.1373626373626373,False,11_Jennifer Grey,25.0,0.1373626373626373,
11,6,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,29.0,True,206.9993,0.1400970921157704,False,11_Jennifer Grey,29.0,0.1400970921157704,
11,7,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,36.5,True,208.5,0.1750599520383693,False,11_Jennifer Grey,36.5,0.1750599520383693,
11,8,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,28.5,True,132.5,0.2150943396226415,False,11_Jennifer Grey,28.5,0.2150943396226415,
11,9,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,30.0,True,114.0,0.2631578947368421,False,11_Jennifer Grey,30.0,0.2631578947368421,
11,10,Jennifer Grey,Derek Hough,Actor/Actress,50,1st Place,1,,30.0,True,82.9998,0.3614466540883231,False,11_Jennifer Grey,30.0,0.3614466540883231,
11,1,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,22.0,True,227.0,0.0969162995594713,False,11_Rick Fox,22.0,0.0969162995594713,7.0
11,2,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,21.0,True,221.0,0.0950226244343891,False,11_Rick Fox,21.0,0.0950226244343891,7.0
11,3,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,24.0,True,221.0,0.1085972850678733,False,11_Rick Fox,24.0,0.1085972850678733,7.0
11,4,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,19.5,True,179.0,0.1089385474860335,False,11_Rick Fox,19.5,0.1089385474860335,7.0
11,5,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,24.0,True,182.0,0.1318681318681318,False,11_Rick Fox,24.0,0.1318681318681318,7.0
11,6,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,30.0,True,206.9993,0.144928026326659,False,11_Rick Fox,30.0,0.144928026326659,7.0
11,7,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,34.5,True,208.5,0.1654676258992805,True,11_Rick Fox,34.5,0.1654676258992805,7.0
11,8,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,0.0,False,132.5,0.0,False,11_Rick Fox,0.0,0.0,7.0
11,9,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,0.0,False,114.0,0.0,False,11_Rick Fox,0.0,0.0,7.0
11,10,Rick Fox,Cheryl Burke,Athlete,41,Eliminated Week 7,6,7.0,0.0,False,82.9998,0.0,False,11_Rick Fox,0.0,0.0,7.0
11,1,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,19.0,True,227.0,0.0837004405286343,False,11_Kurt Warner,19.0,0.0837004405286343,8.0
11,2,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,21.0,True,221.0,0.0950226244343891,False,11_Kurt Warner,21.0,0.0950226244343891,8.0
11,3,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,23.0,True,221.0,0.1040723981900452,False,11_Kurt Warner,23.0,0.1040723981900452,8.0
11,4,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,17.0,True,179.0,0.0949720670391061,False,11_Kurt Warner,17.0,0.0949720670391061,8.0
11,5,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,24.0,True,182.0,0.1318681318681318,False,11_Kurt Warner,24.0,0.1318681318681318,8.0
11,6,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,21.9999,True,206.9993,0.1062800695461289,False,11_Kurt Warner,21.9999,0.1062800695461289,8.0
11,7,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,35.0,True,208.5,0.1678657074340527,False,11_Kurt Warner,35.0,0.1678657074340527,8.0
11,8,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,24.0,True,132.5,0.1811320754716981,True,11_Kurt Warner,24.0,0.1811320754716981,8.0
11,9,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,0.0,False,114.0,0.0,False,11_Kurt Warner,0.0,0.0,8.0
11,10,Kurt Warner,Anna Trebunskaya,Athlete,39,Eliminated Week 8,5,8.0,0.0,False,82.9998,0.0,False,11_Kurt Warner,0.0,0.0,8.0
11,1,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,15.0,True,227.0,0.066079295154185,False,11_Margaret Cho,15.0,0.066079295154185,3.0
11,2,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,18.0,True,221.0,0.0814479638009049,False,11_Margaret Cho,18.0,0.0814479638009049,3.0
11,3,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,18.0,True,221.0,0.0814479638009049,True,11_Margaret Cho,18.0,0.0814479638009049,3.0
11,4,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,179.0,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,5,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,182.0,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,6,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,206.9993,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,7,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,208.5,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,8,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,132.5,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,9,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,114.0,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,10,Margaret Cho,Louis van Amstel,Comedian,41,Eliminated Week 3,10,3.0,0.0,False,82.9998,0.0,False,11_Margaret Cho,0.0,0.0,3.0
11,1,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,16.0,True,227.0,0.0704845814977973,False,11_Michael Bolton,16.0,0.0704845814977973,2.0
11,2,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,12.0,True,221.0,0.0542986425339366,True,11_Michael Bolton,12.0,0.0542986425339366,2.0
11,3,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,221.0,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,4,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,179.0,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,5,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,182.0,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,6,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,206.9993,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,7,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,208.5,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,8,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,132.5,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,9,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,114.0,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,10,Michael Bolton,Chelsie Hightower,Singer/Rapper,57,Eliminated Week 2,11,2.0,0.0,False,82.9998,0.0,False,11_Michael Bolton,0.0,0.0,2.0
11,1,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,23.0,True,227.0,0.1013215859030837,False,11_Brandy,23.0,0.1013215859030837,9.0
11,2,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,21.0,True,221.0,0.0950226244343891,False,11_Brandy,21.0,0.0950226244343891,9.0
11,3,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,24.0,True,221.0,0.1085972850678733,False,11_Brandy,24.0,0.1085972850678733,9.0
11,4,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,24.0,True,179.0,0.1340782122905028,False,11_Brandy,24.0,0.1340782122905028,9.0
11,5,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,27.0,True,182.0,0.1483516483516483,False,11_Brandy,27.0,0.1483516483516483,9.0
11,6,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,35.9999,True,206.9993,0.1739131484985698,False,11_Brandy,35.9999,0.1739131484985698,9.0
11,7,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,36.5,True,208.5,0.1750599520383693,False,11_Brandy,36.5,0.1750599520383693,9.0
11,8,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,28.5,True,132.5,0.2150943396226415,False,11_Brandy,28.5,0.2150943396226415,9.0
11,9,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,28.5,True,114.0,0.25,True,11_Brandy,28.5,0.25,9.0
11,10,Brandy,Maksim Chmerkoskiy,Singer/Rapper,31,Eliminated Week 9,4,9.0,0.0,False,82.9998,0.0,False,11_Brandy,0.0,0.0,9.0
11,1,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,15.0,True,227.0,0.066079295154185,False,11_The Situation,15.0,0.066079295154185,4.0
11,2,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,18.0,True,221.0,0.0814479638009049,False,11_The Situation,18.0,0.0814479638009049,4.0
11,3,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,20.0,True,221.0,0.090497737556561,False,11_The Situation,20.0,0.090497737556561,4.0
11,4,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,14.0,True,179.0,0.0782122905027933,True,11_The Situation,14.0,0.0782122905027933,4.0
11,5,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,0.0,False,182.0,0.0,False,11_The Situation,0.0,0.0,4.0
11,6,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,0.0,False,206.9993,0.0,False,11_The Situation,0.0,0.0,4.0
11,7,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,0.0,False,208.5,0.0,False,11_The Situation,0.0,0.0,4.0
11,8,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,0.0,False,132.5,0.0,False,11_The Situation,0.0,0.0,4.0
11,9,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,0.0,False,114.0,0.0,False,11_The Situation,0.0,0.0,4.0
11,10,The Situation,Karina Smirnoff,TV Personality,28,Eliminated Week 4,9,4.0,0.0,False,82.9998,0.0,False,11_The Situation,0.0,0.0,4.0
11,1,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,19.0,True,227.0,0.0837004405286343,False,11_Audrina Patridge,19.0,0.0837004405286343,6.0
11,2,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,23.0,True,221.0,0.1040723981900452,False,11_Audrina Patridge,23.0,0.1040723981900452,6.0
11,3,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,26.0,True,221.0,0.1176470588235294,False,11_Audrina Patridge,26.0,0.1176470588235294,6.0
11,4,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,23.0,True,179.0,0.1284916201117318,False,11_Audrina Patridge,23.0,0.1284916201117318,6.0
11,5,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,23.0,True,182.0,0.1263736263736263,False,11_Audrina Patridge,23.0,0.1263736263736263,6.0
11,6,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,31.9998,True,206.9993,0.1545889285615941,True,11_Audrina Patridge,31.9998,0.1545889285615941,6.0
11,7,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,0.0,False,208.5,0.0,False,11_Audrina Patridge,0.0,0.0,6.0
11,8,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,0.0,False,132.5,0.0,False,11_Audrina Patridge,0.0,0.0,6.0
11,9,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,0.0,False,114.0,0.0,False,11_Audrina Patridge,0.0,0.0,6.0
11,10,Audrina Patridge,Tony Dovolani,TV Personality,25,Eliminated Week 6,7,6.0,0.0,False,82.9998,0.0,False,11_Audrina Patridge,0.0,0.0,6.0
11,1,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,18.0,True,227.0,0.079295154185022,False,11_Bristol Palin,18.0,0.079295154185022,
11,2,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,22.0,True,221.0,0.0995475113122171,False,11_Bristol Palin,22.0,0.0995475113122171,
11,3,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,19.0,True,221.0,0.085972850678733,False,11_Bristol Palin,19.0,0.085972850678733,
11,4,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,16.0,True,179.0,0.0893854748603352,False,11_Bristol Palin,16.0,0.0893854748603352,
11,5,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,18.0,True,182.0,0.0989010989010989,False,11_Bristol Palin,18.0,0.0989010989010989,
11,6,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,27.9998,True,206.9993,0.1352651917180396,False,11_Bristol Palin,27.9998,0.1352651917180396,
11,7,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,32.5,True,208.5,0.1558752997601918,False,11_Bristol Palin,32.5,0.1558752997601918,
11,8,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,23.5,True,132.5,0.1773584905660377,False,11_Bristol Palin,23.5,0.1773584905660377,
11,9,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,26.5,True,114.0,0.2324561403508772,False,11_Bristol Palin,26.5,0.2324561403508772,
11,10,Bristol Palin,Mark Ballas,TV Personality,19,3rd Place,3,,25.666600000000003,True,82.9998,0.3092368897274452,False,11_Bristol Palin,25.666600000000003,0.3092368897274452,
12,1,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,24.0,True,207.0,0.1159420289855072,False,12_Ralph Macchio,24.0,0.1159420289855072,9.0
12,2,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,21.0,True,216.0,0.0972222222222222,False,12_Ralph Macchio,21.0,0.0972222222222222,9.0
12,3,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,21.0,True,214.0,0.0981308411214953,False,12_Ralph Macchio,21.0,0.0981308411214953,9.0
12,4,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,25.0,True,206.0,0.1213592233009708,False,12_Ralph Macchio,25.0,0.1213592233009708,9.0
12,5,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,22.0,True,194.0,0.1134020618556701,False,12_Ralph Macchio,22.0,0.1134020618556701,9.0
12,6,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,24.0,True,180.0,0.1333333333333333,False,12_Ralph Macchio,24.0,0.1333333333333333,9.0
12,7,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,33.0,True,188.5,0.1750663129973474,False,12_Ralph Macchio,33.0,0.1750663129973474,9.0
12,8,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,23.0,True,130.0,0.1769230769230769,False,12_Ralph Macchio,23.0,0.1769230769230769,9.0
12,9,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,24.0,True,117.5,0.2042553191489361,True,12_Ralph Macchio,24.0,0.2042553191489361,9.0
12,10,Ralph Macchio,Karina Smirnoff,Actor/Actress,49,Eliminated Week 9,4,9.0,0.0,False,87.3331,0.0,False,12_Ralph Macchio,0.0,0.0,9.0
12,1,Chelsea Kane,Mark Ballas,Actor/Actress,22,3rd Place,3,,21.0,True,207.0,0.1014492753623188,False,12_Chelsea Kane,21.0,0.1014492753623188,
12,2,Chelsea Kane,Mark Ballas,Actor/Actress,22,3rd Place,3,,18.0,True,216.0,0.0833333333333333,False,12_Chelsea Kane,18.0,0.0833333333333333,
12,3,Chelsea Kane,Mark Ballas,Actor/Actress,22,3rd Place,3,,23.0,True,214.0,0.1074766355140186,False,12_Chelsea Kane,23.0,0.1074766355140186,
12,4,Chelsea Kane,Mark Ballas,Actor/Actress,22,3rd Place,3,,26.0,True,206.0,0.1262135922330097,False,12_Chelsea Kane,26.0,0.1262135922330097,
12,5,Chelsea Kane,Mark Ballas,Actor/Actress,22,3rd Place,3,,26.0,True,194.0,0.134020618556701,False,12_Chelsea Kane,26.0,0.134020618556701,
12,6,Chelsea Kane,Mark Ballas,Actor/Actress,22,3rd Place,3,,28.0,True,180.0,0.1555555555555555,False,12_Chelsea Kane,28.0,0.1555555555555555,
